Student_ID,CGPA,Technical_Skills_Count,Soft_Skills_Count,Projects_Count,Certifications_Count,Internship_Experience,Workshops_Attended,Hackathons_Participated,Eligible
14047,5.39,1,0,1,3,1,4,0,0
14048,5.96,3,0,0,0,1,1,4,0
14049,9.56,3,3,5,3,1,4,3,1
14050,5.1,3,3,0,2,1,1,1,0
14051,8.27,1,4,1,4,0,0,0,0
14052,6.92,5,3,0,0,1,0,0,0
14053,8.36,5,0,5,3,0,5,0,1
14054,7.94,6,4,2,4,1,2,4,1
14055,6.12,4,3,5,2,0,0,4,0
14056,9.24,6,3,4,2,0,5,1,1
14057,7.46,4,2,1,0,0,5,1,0
14058,9.11,6,0,0,0,0,4,2,0
14059,7.03,7,4,1,1,1,4,1,0
14060,9.92,5,1,5,2,0,0,2,1
14061,8.85,6,5,0,1,0,0,0,0
14062,9.83,5,3,2,4,0,1,3,1
14063,7.57,2,0,3,0,1,0,2,0
14064,7.37,3,4,4,1,0,0,0,1
14065,8.78,5,5,4,2,0,5,1,1
14066,9.4,7,0,1,4,1,4,0,0
14067,9.82,0,0,4,0,0,5,0,0
14068,6.62,5,4,0,2,0,4,0,0
14069,8.99,2,2,5,3,0,4,3,0
14070,6.05,5,5,2,4,1,5,3,0
14071,7.73,4,2,5,4,0,2,2,1
14072,5.9,4,3,2,3,0,1,2,0
14073,6.74,6,2,5,0,1,1,2,0
14074,9.66,3,3,1,2,1,0,3,0
14075,5.73,1,3,0,4,1,0,2,0
14076,8.16,7,4,4,1,0,5,1,1
14077,7.96,7,0,0,0,1,3,2,0
14078,5.6,2,1,4,0,1,4,4,0
14079,6.63,1,1,0,2,0,1,0,0
14080,7.81,4,2,4,3,0,3,3,1
14081,5.94,6,4,4,4,1,2,0,0
14082,9.0,3,1,2,4,1,2,1,1
14083,9.86,4,0,3,1,0,5,3,1
14084,6.07,3,3,3,1,0,4,1,0
14085,5.93,5,3,5,1,1,1,4,0
14086,7.27,7,4,1,1,1,5,3,0
14087,8.74,0,2,5,2,0,3,2,0
14088,6.41,1,0,3,2,0,0,0,0
14089,5.1,2,2,1,1,0,5,0,0
14090,7.71,3,2,2,1,0,4,0,1
14091,9.78,5,4,1,1,0,4,1,0
14092,6.96,5,3,3,4,1,4,3,0
14093,7.1,6,2,4,2,1,0,0,1
14094,9.84,6,2,1,0,1,5,1,0
14095,8.47,0,0,3,2,1,4,4,0
14096,8.6,5,5,3,2,1,3,2,1
14097,7.81,5,3,4,4,0,0,3,1
14098,9.87,0,2,0,4,1,5,2,0
14099,8.44,7,5,3,1,0,5,3,1
14100,9.48,1,1,2,3,1,2,0,0
14101,8.5,5,5,5,2,1,2,4,1
14102,8.68,3,1,4,3,0,4,2,1
14103,6.45,2,3,0,0,0,0,3,0
14104,6.52,2,3,4,1,1,5,4,0
14105,8.91,2,4,5,2,1,5,1,0
14106,6.48,4,5,1,4,0,3,2,0
14107,7.81,7,2,3,4,0,1,0,1
14108,6.25,6,1,3,3,1,5,0,0
14109,9.08,4,5,4,4,1,3,1,1
14110,5.55,3,1,1,3,0,0,1,0
14111,9.15,6,3,5,1,1,0,2,1
14112,8.01,5,3,4,3,1,3,1,1
14113,5.93,5,0,2,2,1,0,2,0
14114,7.71,6,0,3,4,0,4,4,1
14115,6.41,2,3,3,4,1,4,3,0
14116,6.62,0,0,2,2,0,4,1,0
14117,6.76,5,3,0,0,1,2,4,0
14118,5.32,7,5,5,1,1,0,1,0
14119,9.93,2,3,3,3,0,4,4,0
14120,5.16,3,4,5,1,1,0,4,0
14121,8.31,2,0,4,2,0,5,2,0
14122,6.86,1,2,0,1,1,1,0,0
14123,8.23,2,2,0,0,0,4,4,0
14124,6.78,7,5,4,1,0,1,2,0
14125,8.37,5,4,5,3,1,1,1,1
14126,8.65,6,2,2,2,0,1,1,1
14127,8.45,5,2,0,0,1,2,1,0
14128,5.57,0,5,3,0,0,5,3,0
14129,8.28,3,5,1,0,1,2,3,0
14130,6.4,6,4,0,4,0,3,3,0
14131,5.14,6,1,2,1,1,5,1,0
14132,7.07,6,4,4,3,1,2,1,1
14133,7.17,3,4,3,4,1,2,3,1
14134,7.34,0,0,1,3,1,2,2,0
14135,8.52,3,2,0,3,0,1,1,0
14136,6.54,2,2,2,3,1,1,1,0
14137,6.58,3,1,1,3,0,1,2,0
14138,5.3,2,4,1,1,1,1,0,0
14139,8.43,3,3,3,1,0,5,0,1
14140,7.84,5,1,3,3,1,0,3,1
14141,6.75,7,1,0,3,1,3,2,0
14142,8.53,2,2,0,0,0,1,2,0
14143,7.69,2,2,1,4,1,3,3,0
14144,7.35,7,2,2,1,0,2,3,1
14145,7.56,7,2,1,0,1,5,1,0
14146,8.18,5,1,5,2,0,3,0,1
14147,8.3,0,5,2,0,1,5,2,0
14148,6.44,0,4,3,4,1,5,2,0
14149,5.7,5,5,2,2,1,2,4,0
14150,5.78,4,5,2,3,1,1,1,0
14151,8.2,0,2,3,0,0,2,0,0
14152,9.36,2,0,4,4,0,1,0,0
14153,7.05,6,1,5,0,1,1,4,1
14154,5.85,2,3,1,4,0,3,1,0
14155,8.78,3,3,0,0,0,4,0,0
14156,9.16,3,4,2,4,1,1,3,1
14157,9.4,4,1,0,3,0,4,1,0
14158,8.03,7,1,5,4,0,1,0,1
14159,9.3,2,1,0,1,0,5,3,0
14160,5.08,7,5,1,0,0,1,4,0
14161,5.54,4,0,4,2,0,3,0,0
14162,5.46,2,0,4,2,1,0,1,0
14163,8.56,0,5,5,2,0,1,2,0
14164,5.35,3,2,5,4,1,0,4,0
14165,7.48,5,5,4,2,0,5,2,1
14166,7.36,5,3,4,4,1,2,1,1
14167,6.55,6,5,3,2,0,4,0,0
14168,9.35,4,0,0,2,0,5,0,0
14169,5.85,1,3,0,3,0,2,1,0
14170,6.76,5,5,5,3,1,1,1,0
14171,8.87,6,1,5,3,0,3,4,1
14172,5.15,2,0,5,0,1,2,1,0
14173,8.36,0,3,3,4,1,0,1,0
14174,9.08,1,0,1,4,0,5,0,0
14175,9.66,0,1,2,3,1,2,4,0
14176,9.38,0,1,4,3,0,1,0,0
14177,6.6,2,1,4,2,1,0,4,0
14178,7.93,0,2,3,2,1,5,2,0
14179,5.39,7,5,4,2,0,3,2,0
14180,6.29,4,3,3,0,0,5,3,0
14181,5.47,1,2,2,3,0,4,1,0
14182,6.58,0,4,0,3,1,5,0,0
14183,9.38,7,4,4,3,0,0,4,1
14184,6.74,7,0,1,2,1,5,3,0
14185,7.81,5,0,3,0,1,2,2,1
14186,7.17,5,0,5,1,1,3,3,1
14187,7.29,0,2,2,1,0,0,0,0
14188,9.85,3,5,1,2,1,3,3,0
14189,6.48,3,1,0,2,0,2,3,0
14190,8.14,4,0,1,3,0,2,2,0
14191,7.1,5,0,3,4,0,3,3,1
14192,5.31,3,5,4,2,1,2,3,0
14193,7.45,0,4,0,2,0,0,4,0
14194,9.07,5,1,3,1,1,3,2,1
14195,5.49,0,2,2,2,1,4,0,0
14196,5.35,1,5,1,4,0,1,1,0
14197,5.77,5,1,1,3,1,5,0,0
14198,8.82,3,4,0,4,1,1,2,0
14199,8.62,2,2,0,0,1,3,3,0
14200,7.83,3,3,2,2,1,5,2,1
14201,7.34,0,0,2,2,1,2,1,0
14202,9.44,1,2,0,4,1,0,1,0
14203,8.83,3,4,3,0,0,4,2,1
14204,9.06,1,1,3,3,0,0,3,0
14205,9.07,3,2,0,4,0,2,1,0
14206,8.21,4,4,1,1,1,4,0,0
14207,7.29,0,5,5,0,0,1,2,0
14208,9.32,0,2,4,3,0,0,2,0
14209,9.63,7,0,2,0,1,5,0,1
14210,5.12,2,5,3,1,1,0,1,0
14211,5.26,0,1,4,0,0,1,1,0
14212,9.79,7,5,1,4,1,0,0,0
14213,6.39,2,1,2,4,1,5,4,0
14214,9.37,7,2,3,0,0,1,1,1
14215,6.94,7,5,3,2,1,3,0,0
14216,5.6,0,4,1,0,0,1,2,0
14217,5.4,6,0,1,4,1,1,3,0
14218,5.78,3,0,3,3,0,5,4,0
14219,6.25,7,2,3,0,1,3,3,0
14220,7.44,7,3,4,1,1,5,4,1
14221,8.51,3,5,1,1,1,5,3,0
14222,9.93,4,2,5,3,1,3,4,1
14223,7.21,3,5,1,3,0,2,4,0
14224,7.59,6,0,4,3,1,5,4,1
14225,7.61,1,5,1,3,0,2,0,0
14226,7.7,6,1,0,0,0,4,0,0
14227,7.59,7,2,2,3,1,1,2,1
14228,5.04,3,2,0,3,0,4,2,0
14229,5.01,2,1,5,2,1,3,3,0
14230,5.49,5,5,1,1,0,1,0,0
14231,5.51,4,2,4,0,0,1,0,0
14232,8.52,5,4,3,4,1,1,0,1
14233,6.02,5,1,1,2,1,3,2,0
14234,9.47,1,1,3,2,0,0,1,0
14235,9.64,6,5,2,4,0,5,3,1
14236,9.88,1,1,0,2,0,4,4,0
14237,9.7,0,0,2,0,1,2,2,0
14238,6.36,7,2,3,1,1,2,4,0
14239,7.55,6,3,2,3,1,5,3,1
14240,5.88,2,2,3,2,1,0,0,0
14241,9.03,5,2,0,0,1,1,3,0
14242,9.44,3,0,3,2,0,2,0,1
14243,9.26,3,4,0,0,0,3,4,0
14244,7.17,7,4,1,2,0,1,2,0
14245,8.79,6,0,3,0,0,5,3,1
14246,5.49,0,0,2,3,1,3,1,0
14247,5.2,3,0,4,0,1,4,3,0
14248,8.77,6,2,2,4,0,5,3,1
14249,7.13,1,0,5,2,1,1,1,0
14250,9.98,3,3,4,3,0,3,3,1
14251,5.49,5,1,2,2,1,0,4,0
14252,9.28,3,4,3,0,0,0,4,1
14253,7.4,1,5,1,2,0,2,3,0
14254,9.14,2,3,5,1,1,4,0,0
14255,9.09,5,5,3,0,1,1,2,1
14256,9.58,2,4,0,0,1,4,2,0
14257,6.49,1,2,1,2,1,4,2,0
14258,9.75,1,2,5,3,0,4,2,0
14259,5.76,5,0,3,4,0,1,0,0
14260,5.41,7,4,1,3,0,4,0,0
14261,7.16,4,2,0,4,1,2,0,0
14262,9.14,4,2,5,1,1,0,3,1
14263,7.37,3,5,4,4,0,1,3,1
14264,9.15,5,5,5,3,0,2,3,1
14265,8.65,5,4,1,4,1,2,2,0
14266,6.05,7,2,1,4,0,3,2,0
14267,9.74,6,0,0,1,1,2,3,0
14268,5.3,6,2,5,4,1,4,2,0
14269,9.49,3,3,3,2,0,0,0,1
14270,6.52,4,3,4,1,1,4,4,0
14271,7.5,6,0,1,1,1,4,0,0
14272,7.11,3,3,1,2,0,2,1,0
14273,5.86,2,5,1,1,0,1,0,0
14274,6.79,7,2,1,1,1,1,3,0
14275,5.96,2,3,5,3,0,5,0,0
14276,6.02,6,3,0,3,0,0,1,0
14277,5.94,7,2,1,0,0,3,1,0
14278,7.45,0,4,4,0,1,4,0,0
14279,8.99,4,0,0,1,0,1,3,0
14280,7.84,2,4,5,1,1,2,4,0
14281,9.47,6,4,1,2,1,4,0,0
14282,8.18,0,3,5,2,1,4,2,0
14283,8.45,7,1,4,1,1,5,2,1
14284,8.34,1,4,2,4,0,3,4,0
14285,7.25,6,2,2,3,0,4,3,1
14286,8.45,5,2,4,4,0,3,2,1
14287,5.35,2,2,1,3,1,1,0,0
14288,9.3,0,1,1,1,0,5,1,0
14289,8.89,3,1,0,3,0,1,4,0
14290,6.23,6,5,1,0,1,5,0,0
14291,8.84,5,0,0,1,1,4,3,0
14292,5.06,0,1,1,1,1,4,2,0
14293,6.09,2,0,5,1,0,3,4,0
14294,5.33,3,5,3,2,0,2,2,0
14295,8.9,6,2,3,1,0,5,1,1
14296,8.78,7,1,4,1,0,4,1,1
14297,9.07,3,3,5,1,1,3,4,1
14298,5.02,0,5,3,4,1,0,3,0
14299,7.51,6,3,2,3,0,3,4,1
14300,8.52,7,3,2,0,1,4,4,1
14301,5.78,0,1,0,1,0,5,3,0
14302,8.25,2,1,2,3,1,5,1,0
14303,5.42,3,1,1,0,1,5,2,0
14304,5.91,4,3,0,3,0,4,1,0
14305,7.38,6,2,5,1,1,0,2,1
14306,8.27,7,4,3,3,1,5,2,1
14307,5.73,0,2,3,3,0,1,4,0
14308,5.93,4,1,2,3,1,5,4,0
14309,6.02,6,4,2,1,1,1,4,0
14310,6.19,4,5,1,2,1,0,2,0
14311,6.13,6,4,3,2,1,5,0,0
14312,6.98,6,2,2,3,1,4,2,0
14313,8.27,3,3,3,1,0,3,4,1
14314,7.19,2,0,3,3,1,2,0,0
14315,8.88,4,3,2,2,1,5,0,1
14316,8.6,2,3,3,4,0,0,1,0
14317,5.63,7,4,2,4,0,0,4,0
14318,5.24,0,1,4,3,1,3,4,0
14319,9.39,3,1,2,2,0,2,0,1
14320,5.4,1,4,3,4,1,5,4,0
14321,5.74,3,3,4,4,1,2,2,0
14322,5.11,1,2,3,3,1,5,3,0
14323,8.14,5,5,3,3,1,4,3,1
14324,7.91,6,0,4,2,0,0,4,1
14325,9.93,0,3,5,0,1,5,0,0
14326,9.43,2,3,1,4,1,5,0,0
14327,7.05,0,0,4,0,0,3,3,0
14328,6.86,3,2,5,4,1,1,3,0
14329,6.48,1,0,5,4,0,5,4,0
14330,5.76,5,4,3,4,0,1,1,0
14331,5.69,1,0,3,3,0,1,0,0
14332,5.66,3,0,1,0,0,3,4,0
14333,5.57,3,3,4,1,0,1,2,0
14334,6.2,6,3,2,3,1,4,0,0
14335,6.53,6,1,3,4,0,2,4,0
14336,9.81,0,0,4,0,1,1,0,0
14337,7.89,4,4,0,0,0,3,1,0
14338,9.94,1,1,3,2,0,3,1,0
14339,6.86,3,5,2,3,1,1,0,0
14340,7.29,7,0,3,1,0,2,0,1
14341,6.62,6,3,5,2,0,2,2,0
14342,5.91,6,4,4,0,0,4,2,0
14343,5.72,0,2,1,2,0,4,4,0
14344,9.73,4,1,0,4,1,1,2,0
14345,9.93,6,3,2,3,1,5,4,1
14346,5.22,2,2,3,1,0,4,4,0
14347,5.75,3,0,2,1,0,1,2,0
14348,7.12,4,4,1,0,1,4,0,0
14349,5.93,2,3,0,2,0,4,3,0
14350,6.82,6,3,2,1,1,3,4,0
14351,5.65,5,4,4,1,0,0,2,0
14352,7.28,6,3,4,4,1,1,2,1
14353,6.36,2,3,2,4,0,1,0,0
14354,6.76,7,0,0,0,1,1,0,0
14355,5.47,6,1,3,2,0,3,1,0
14356,7.14,0,2,4,4,1,4,1,0
14357,9.92,1,5,3,2,1,5,2,0
14358,6.64,3,4,3,0,1,1,2,0
14359,9.38,4,2,2,3,1,1,3,1
14360,9.22,5,4,4,0,0,4,3,1
14361,9.76,5,5,2,3,0,2,0,1
14362,8.95,2,4,1,4,0,1,2,0
14363,8.3,5,3,3,1,1,1,2,1
14364,9.28,1,5,0,0,0,5,2,0
14365,5.38,2,5,5,2,0,5,3,0
14366,7.31,3,0,3,2,0,0,4,1
14367,9.95,6,4,0,3,1,1,4,0
14368,8.85,3,5,2,2,0,3,1,1
14369,9.81,5,2,4,4,1,2,4,1
14370,8.9,0,1,3,3,0,2,1,0
14371,9.37,3,2,1,1,1,5,4,0
14372,8.53,3,5,3,0,0,4,1,1
14373,8.8,3,0,0,3,1,5,0,0
14374,7.62,7,1,0,4,1,1,0,0
14375,9.62,1,3,0,3,0,2,3,0
14376,9.13,4,2,4,4,0,3,3,1
14377,9.22,7,2,1,3,0,0,2,0
14378,8.37,4,5,1,3,0,0,0,0
14379,6.52,5,4,0,1,0,0,3,0
14380,5.18,3,4,1,3,0,2,1,0
14381,9.68,4,1,1,4,0,3,0,0
14382,7.93,7,3,2,3,0,0,0,1
14383,6.49,7,4,5,2,1,2,1,0
14384,5.75,5,5,1,1,1,3,1,0
14385,9.15,3,2,5,4,0,5,0,1
14386,9.18,4,1,0,0,0,4,2,0
14387,9.07,4,4,4,3,1,2,0,1
14388,8.23,5,4,5,4,0,2,0,1
14389,6.83,6,0,2,2,0,5,2,0
14390,6.52,2,1,1,3,0,0,0,0
14391,5.04,5,1,2,2,0,4,1,0
14392,9.17,1,5,3,3,1,0,4,0
14393,5.44,2,3,2,3,1,5,1,0
14394,8.15,2,4,5,0,0,1,2,0
14395,7.52,4,1,2,0,0,4,2,1
14396,7.63,0,5,2,2,0,5,2,0
14397,9.63,0,3,1,1,0,3,0,0
14398,5.16,6,4,2,3,0,3,2,0
14399,8.87,1,2,5,0,0,1,1,0
14400,5.26,3,0,4,1,0,5,1,0
14401,5.19,4,3,1,2,0,5,2,0
14402,7.15,7,0,0,4,1,2,4,0
14403,5.32,1,2,3,0,0,2,2,0
14404,8.95,2,1,0,3,1,4,1,0
14405,7.65,4,4,1,0,0,5,0,0
14406,5.15,2,1,0,3,0,5,3,0
14407,5.2,1,0,3,0,0,0,3,0
14408,8.06,0,1,5,2,1,0,4,0
14409,9.03,1,1,5,2,1,0,1,0
14410,7.19,5,3,2,2,1,5,2,1
14411,7.77,4,5,0,2,0,3,1,0
14412,9.0,7,3,5,2,0,1,0,1
14413,8.05,4,2,1,3,1,0,3,0
14414,6.12,6,3,4,3,1,4,0,0
14415,8.07,3,3,3,4,0,1,1,1
14416,8.14,0,3,0,2,1,2,3,0
14417,8.67,4,3,4,1,0,4,2,1
14418,8.1,0,5,3,3,1,5,1,0
14419,9.85,4,2,0,3,0,0,2,0
14420,5.99,0,3,1,4,1,1,3,0
14421,9.76,6,3,4,3,0,1,1,1
14422,7.69,5,0,5,0,0,2,3,1
14423,8.36,6,3,4,3,0,1,3,1
14424,5.5,1,2,0,0,1,2,1,0
14425,6.9,0,5,0,4,0,3,4,0
14426,8.85,2,2,1,0,0,0,0,0
14427,8.53,5,1,1,1,0,4,2,0
14428,5.2,1,3,2,3,0,2,3,0
14429,7.73,4,4,0,1,0,4,3,0
14430,5.44,4,1,1,2,0,2,1,0
14431,9.98,3,2,0,4,0,4,2,0
14432,9.49,7,1,1,4,1,2,0,0
14433,5.11,5,4,3,3,0,0,4,0
14434,9.29,7,0,1,3,0,1,3,0
14435,9.6,2,4,1,4,0,1,1,0
14436,6.77,5,5,3,3,0,1,3,0
14437,8.6,6,5,3,0,1,2,3,1
14438,7.21,3,1,5,0,0,2,4,1
14439,8.28,6,3,2,0,1,5,2,1
14440,6.7,5,0,1,4,0,2,4,0
14441,6.61,6,5,3,4,0,3,4,0
14442,7.12,1,4,2,1,1,5,0,0
14443,5.73,3,3,2,2,1,3,3,0
14444,9.16,1,4,0,3,0,3,4,0
14445,6.74,3,2,3,4,0,3,3,0
14446,7.0,0,3,4,1,0,4,2,0
14447,9.47,7,2,3,2,1,4,1,1
14448,7.48,1,0,3,0,1,0,3,0
14449,7.72,1,0,2,3,1,3,2,0
14450,9.78,0,0,5,4,1,4,2,0
14451,9.43,0,0,3,1,0,2,3,0
14452,5.85,7,2,3,0,0,2,0,0
14453,7.37,2,2,5,2,0,3,4,0
14454,9.86,6,5,2,1,1,1,4,1
14455,6.86,0,1,2,2,0,3,4,0
14456,6.86,3,1,0,4,1,5,0,0
14457,5.98,0,2,0,1,0,3,3,0
14458,5.57,0,0,3,3,1,1,4,0
14459,8.7,1,1,3,0,1,1,3,0
14460,8.85,1,3,5,1,1,1,0,0
14461,9.85,5,2,1,4,1,0,1,0
14462,8.87,0,3,4,4,0,1,0,0
14463,6.22,7,0,1,2,0,4,0,0
14464,5.2,6,5,1,2,0,0,2,0
14465,9.93,2,2,3,3,0,3,1,0
14466,6.7,1,1,2,4,1,1,2,0
14467,6.56,3,5,2,4,0,5,2,0
14468,9.53,5,1,4,4,0,4,3,1
14469,7.93,3,3,2,0,1,1,4,1
14470,6.07,7,2,3,0,0,1,4,0
14471,9.45,7,5,5,4,0,0,2,1
14472,9.97,0,0,2,0,1,5,0,0
14473,5.43,7,4,5,4,0,4,3,0
14474,9.31,0,4,0,2,1,4,2,0
14475,6.95,2,5,4,2,1,3,3,0
14476,7.62,6,0,2,0,1,3,0,1
14477,9.57,0,1,2,2,0,4,0,0
14478,9.87,6,4,0,2,1,2,0,0
14479,6.31,6,0,1,3,1,0,3,0
14480,6.06,5,5,3,3,1,5,1,0
14481,5.4,4,5,2,4,1,0,0,0
14482,7.81,4,5,5,1,1,3,1,1
14483,5.07,0,3,0,1,1,5,2,0
14484,7.06,5,1,0,3,0,4,1,0
14485,5.37,4,0,1,4,0,1,3,0
14486,7.03,6,5,5,3,0,2,1,1
14487,5.2,3,3,5,2,0,2,3,0
14488,9.18,5,2,2,4,0,3,4,1
14489,6.05,5,4,1,4,1,1,0,0
14490,6.64,0,4,4,1,0,1,1,0
14491,9.35,3,4,0,1,1,5,0,0
14492,8.73,7,0,3,1,1,0,2,1
14493,6.1,7,2,0,0,1,4,1,0
14494,5.36,6,0,1,2,0,1,4,0
14495,8.58,3,5,3,2,0,4,2,1
14496,6.95,4,0,3,2,0,4,4,0
14497,8.83,2,2,0,2,1,3,2,0
14498,7.23,3,5,3,2,0,4,3,1
14499,6.73,4,5,2,2,1,2,3,0
14500,7.26,6,3,0,0,0,2,3,0
14501,8.74,2,5,1,4,0,1,0,0
14502,9.51,7,1,4,1,1,4,3,1
14503,5.25,6,4,1,1,0,1,0,0
14504,7.62,5,2,2,1,1,0,1,1
14505,5.16,4,3,4,2,1,4,2,0
14506,7.34,7,5,4,1,0,0,4,1
14507,9.43,4,2,5,0,1,2,2,1
14508,6.81,0,1,1,2,1,1,2,0
14509,9.66,5,2,0,2,1,0,1,0
14510,8.15,6,2,0,0,0,4,3,0
14511,9.67,5,3,4,4,1,5,0,1
14512,8.79,1,4,1,0,1,3,2,0
14513,5.52,2,4,1,0,0,1,2,0
14514,6.16,7,3,0,0,1,1,2,0
14515,6.97,4,3,5,4,0,5,4,0
14516,5.85,3,0,2,1,1,1,0,0
14517,7.47,3,0,0,0,0,0,2,0
14518,7.36,1,1,0,2,1,1,4,0
14519,9.78,6,0,2,1,1,3,1,1
14520,7.17,2,0,0,1,1,5,3,0
14521,8.93,0,2,4,3,1,5,1,0
14522,9.71,2,2,4,0,1,0,0,0
14523,9.38,3,3,4,1,1,2,2,1
14524,6.04,6,5,5,2,0,1,2,0
14525,7.48,6,4,4,4,0,2,4,1
14526,6.74,3,1,5,4,0,2,2,0
14527,7.0,0,0,4,1,1,1,2,0
14528,6.8,0,2,1,4,0,2,2,0
14529,9.13,3,4,1,3,1,3,3,0
14530,7.26,6,0,2,4,0,3,3,1
14531,7.62,6,5,5,4,1,4,0,1
14532,9.91,4,4,3,4,1,2,0,1
14533,5.3,4,2,4,2,0,3,3,0
14534,7.44,0,3,3,3,1,4,3,0
14535,8.87,5,5,3,3,1,0,1,1
14536,5.76,4,5,4,4,1,2,0,0
14537,8.06,6,0,0,1,0,2,4,0
14538,6.2,0,0,2,2,0,1,3,0
14539,9.34,2,1,5,1,1,4,3,0
14540,6.64,2,0,3,0,0,0,2,0
14541,6.65,2,2,0,2,0,3,0,0
14542,7.99,0,4,0,4,1,5,3,0
14543,5.92,0,5,4,2,1,4,0,0
14544,6.42,7,4,2,2,0,1,2,0
14545,7.08,4,3,4,1,0,5,0,1
14546,6.77,4,5,2,0,0,4,0,0
14547,7.62,4,5,4,2,1,5,0,1
14548,8.0,1,3,2,0,0,2,0,0
14549,7.83,0,2,1,0,1,2,4,0
14550,8.27,5,4,0,1,0,3,0,0
14551,6.54,2,5,5,1,0,2,4,0
14552,5.63,6,3,0,4,1,3,3,0
14553,8.8,6,5,0,4,0,2,3,0
14554,9.25,2,3,2,2,1,5,4,0
14555,6.29,1,1,0,4,0,4,3,0
14556,7.04,1,1,1,1,1,3,1,0
14557,7.49,2,2,1,4,0,5,2,0
14558,7.67,0,2,3,4,0,4,2,0
14559,8.3,2,2,0,4,0,5,2,0
14560,5.21,2,2,4,0,0,0,2,0
14561,8.61,5,4,4,4,0,4,3,1
14562,5.31,6,0,4,1,0,0,2,0
14563,7.34,1,2,5,0,0,1,0,0
14564,9.14,7,1,1,4,0,4,4,0
14565,7.26,1,5,3,4,1,5,3,0
14566,5.75,6,0,5,1,0,2,2,0
14567,9.93,4,0,3,2,0,2,3,1
14568,9.45,1,4,1,1,1,4,2,0
14569,8.86,5,3,3,3,0,4,1,1
14570,7.06,5,5,4,1,0,0,1,1
14571,5.92,6,5,4,2,0,2,3,0
14572,9.71,2,0,1,1,1,5,1,0
14573,7.66,5,4,4,0,1,5,0,1
14574,9.26,4,4,2,0,1,1,0,1
14575,6.71,2,4,4,1,1,1,4,0
14576,6.68,0,2,0,0,0,4,1,0
14577,9.93,7,5,1,2,1,0,3,0
14578,7.61,0,3,1,3,1,3,3,0
14579,5.7,6,2,3,3,0,2,1,0
14580,6.1,1,1,3,2,0,2,4,0
14581,7.41,7,3,3,4,1,1,2,1
14582,5.21,4,2,0,4,0,1,2,0
14583,7.31,5,3,4,3,0,1,2,1
14584,7.09,3,1,1,0,0,4,4,0
14585,8.9,0,2,4,0,0,3,1,0
14586,6.77,5,3,3,4,0,3,3,0
14587,9.91,7,1,1,3,0,1,4,0
14588,5.9,6,5,3,1,0,4,4,0
14589,7.95,0,4,5,1,0,5,0,0
14590,5.45,0,3,0,0,0,0,0,0
14591,8.67,7,1,1,2,0,5,1,0
14592,9.97,0,5,3,4,1,5,3,0
14593,9.1,1,4,3,0,1,4,2,0
14594,7.78,4,1,5,2,0,5,2,1
14595,7.42,0,5,3,2,0,2,2,0
14596,9.18,5,5,0,4,0,2,2,0
14597,9.68,5,5,4,2,1,1,1,1
14598,9.95,6,0,4,2,1,3,1,1
14599,6.98,1,1,4,4,0,3,0,0
14600,9.95,4,2,0,3,0,2,2,0
14601,5.78,7,2,5,1,0,2,2,0
14602,6.27,4,2,4,3,0,1,3,0
14603,5.45,6,2,4,1,1,3,2,0
14604,6.36,3,5,0,1,1,2,1,0
14605,8.84,2,5,1,4,0,5,0,0
14606,9.26,0,0,3,3,0,5,4,0
14607,8.89,1,0,3,4,1,1,2,0
14608,8.16,7,0,0,3,1,0,2,0
14609,7.57,4,4,4,2,0,4,4,1
14610,8.54,3,3,5,0,0,0,4,1
14611,6.95,2,2,2,3,1,0,3,0
14612,9.21,4,3,4,3,0,2,1,1
14613,8.39,7,2,2,2,0,3,2,1
14614,8.49,4,2,3,2,0,2,4,1
14615,7.68,0,2,5,1,0,0,0,0
14616,9.43,2,0,0,0,1,4,4,0
14617,6.26,2,5,5,0,1,0,4,0
14618,6.91,6,4,4,0,1,5,1,0
14619,8.89,1,2,0,3,0,2,2,0
14620,7.46,3,2,4,3,0,1,4,1
14621,9.45,6,2,4,4,1,2,4,1
14622,6.73,5,1,5,1,0,2,2,0
14623,6.85,1,2,4,2,0,2,1,0
14624,9.44,3,0,2,2,0,3,2,1
14625,7.32,7,0,0,2,0,1,1,0
14626,7.58,6,3,3,4,0,3,3,1
14627,6.66,1,5,1,4,1,5,2,0
14628,6.38,7,5,2,3,1,4,3,0
14629,8.28,7,0,3,4,0,3,1,1
14630,5.6,3,3,0,4,1,0,4,0
14631,9.4,7,4,1,2,0,0,0,0
14632,8.9,5,1,1,4,1,5,1,0
14633,5.95,0,0,0,1,0,4,4,0
14634,8.47,3,2,2,4,0,0,0,1
14635,8.01,5,4,5,0,0,0,3,1
14636,5.92,7,2,5,4,1,4,4,0
14637,6.37,1,3,4,3,1,2,2,0
14638,7.04,2,3,4,1,0,4,2,0
14639,8.5,4,1,4,4,0,5,2,1
14640,8.19,5,4,3,3,1,4,4,1
14641,7.66,5,3,0,1,1,1,1,0
14642,8.84,5,2,2,4,0,1,3,1
14643,8.79,3,5,5,1,1,3,4,1
14644,8.09,6,0,0,0,1,4,0,0
14645,8.93,3,0,5,2,0,1,4,1
14646,6.67,2,5,1,4,1,0,4,0
14647,9.41,0,4,3,1,0,3,3,0
14648,8.07,7,4,2,3,0,5,1,1
14649,9.11,1,3,1,0,1,4,1,0
14650,7.73,0,0,4,2,1,5,1,0
14651,6.09,7,5,5,3,0,4,1,0
